x_pred,y_pred,z_pred,x_true,y_true,z_true
2.873422,-0.24667796,-0.068871066,2.6646304,-0.1084063,-0.0911927
1.4196812,1.3926725,0.008062827,1.2270012,1.48278,-0.0168183
2.2031095,2.3444138,-0.0733815,2.0313967,2.2608967,-0.0970051
2.7727246,2.0733614,-0.021585243,2.766482,2.1805689,-0.0324638
3.1703212,-1.0284688,0.18430574,3.0196711,-1.07298,0.1876636
-2.632817,-1.7933544,-0.46565008,-2.6528442,-1.7518692,-0.4850865
3.1298587,0.29101586,-0.02925723,2.9340926,0.3152335,-0.0298621
3.1989887,1.0330678,-0.33235306,3.0931286,1.1242738,-0.3121596
1.7600605,-1.9120505,0.19544414,1.6594999,-1.9305286,0.1790791
-0.0626101,-2.2000575,0.07139802,-0.0926512,-2.2716932,0.0052608
1.774082,-2.2668264,-0.12524085,1.7679653,-1.9051968,-0.1174642
-2.61951,0.25750226,0.20420334,-2.5463881,0.2451006,0.1677721
0.82232106,-2.3177383,0.29516175,0.7937469,-2.3853158,0.265787
-1.7719359,-0.8291061,-0.6739411,-1.9396759,-0.9037483,-0.7193398
-0.31309587,2.4397752,1.5611569,-0.4883859,2.0995684,1.7251401
-1.4435362,2.478255,0.31190047,-1.4081188,2.4204558,0.3284365
-1.3341864,-2.2029064,-0.24567705,-1.4423763,-2.3550872,-0.262576
2.8925934,0.72554594,-0.0043603536,2.7965214,0.6293396,-0.029809
3.4685984,-1.1542804,0.48126546,3.3266037,-1.169677,0.6345419
-3.120669,-1.9513216,0.16559163,-3.1598962,-1.8973551,0.128526
0.5552474,-1.8600515,-0.4801849,0.3587183,-2.0386096,-0.5093008
0.47747952,2.250817,-0.058436602,0.1549656,2.1811536,-0.0566546
2.2241971,1.0786773,0.020046758,2.0861844,1.0418459,0.0073189
0.45495707,2.2668495,-0.11312521,0.4025025,2.1974555,-0.1118273
1.5642364,1.1144911,0.16359837,1.7145152,1.1595366,0.195321
3.144155,-0.62644446,0.16467382,2.8718574,-0.6216304,0.1384078
-2.8515718,-0.8657252,0.44345406,-2.9563408,-0.9525432,0.404746
-2.5816982,-1.5070103,-0.31652075,-2.5006078,-1.4488532,-0.2958896
-1.9910448,-1.0699911,0.15563038,-2.086149,-1.2027626,0.1363189
-1.3711622,-2.0698028,-0.5599425,-1.4203349,-2.1979724,-0.5871335
0.8962215,-1.5019681,-0.14632279,0.9347665,-1.6315517,-0.1602078
0.722063,-2.178195,-0.27338713,0.505972,-2.2243248,-0.2845495
3.6823943,-0.14673106,-0.29511377,3.3808734,-0.1859518,-0.3651453
-0.3930658,-2.8583832,-0.64289695,-0.6068221,-2.9094742,-0.6933733
2.2551777,-0.3618784,0.13187954,2.0711251,0.3125215,0.1751144
1.0847708,-1.926145,0.2985265,1.1717745,-2.0041117,0.2952527
1.9014144,2.4570556,0.0040763086,1.647392,2.4252824,-0.0143828
-1.5555856,1.6975573,0.07716907,-1.5347229,1.4472333,0.068145
-1.5260754,2.0547342,-0.13780312,-1.6955012,1.885772,-0.1974906
-0.8427535,-2.791861,-0.24178103,-0.8711453,-2.4324442,-0.2078062
2.0518715,-1.2631186,-0.07844253,2.1584394,-1.3002801,-0.0995804
2.5517108,2.5943046,0.630674,2.4325647,2.4562461,0.6458308
-2.1305969,-1.8215579,0.12738448,-2.6909335,-1.5715119,0.1517145
-2.944581,1.0175087,0.06847004,-3.1053337,1.0769685,0.0637003
1.6894386,-1.256078,-0.029851433,1.7045148,-1.1220246,-0.0453645
-1.970018,-1.4451684,0.28281763,-1.8722934,-1.4974165,0.2674626
0.93679607,-1.273182,0.6310074,0.7661503,-1.4052155,0.6247196
1.2163733,-1.9161103,-0.31087968,1.0576989,-1.8306363,-0.3116479
-2.6366813,-2.1874762,0.011054056,-2.6136333,-2.3133137,-0.0232255
0.9447777,2.2803195,-0.16694099,0.7611314,2.2963747,-0.2028749
-0.5976707,2.2444425,-0.07475449,-0.7271344,2.2390957,-0.1030036
-2.5542676,-1.2539428,0.5477094,-2.6657662,-1.3081219,0.4923323
-1.085137,2.6169043,-0.15314436,-1.2267418,2.4593576,-0.1643134
1.5025693,1.9607189,0.16363347,1.4960399,1.8622527,0.1783856
1.5258183,-1.3313482,-0.5165905,1.4930853,-1.536861,-0.6632529
-1.5288384,-1.7955317,0.12705316,-1.5120672,-1.9804632,0.0911109
-2.7897346,-1.2355355,-0.32606745,-2.6619496,-1.3431559,-0.3106673
2.9614863,0.11087949,0.12275129,2.7144036,0.0168638,0.0879906
-0.52608335,2.4542096,-0.28655615,-0.8663884,2.367461,-0.2591128
-2.3270454,-0.8244191,-0.22602886,-2.3864308,-0.945001,-0.244228
0.017158728,-1.9388429,0.16308618,-0.0904446,-2.0654268,0.0923645
0.43620116,-2.22745,0.21355247,0.3846836,-2.216442,0.1749466
0.5688425,3.1853716,0.089501254,0.4221503,3.1621042,0.0664099
-0.6090099,1.9447986,0.2006785,-0.5287848,1.9007246,0.1731059
1.8181093,1.138805,0.014838072,1.7116795,0.9626546,0.0531171
1.54598,1.0696533,-0.632317,1.5091012,1.061255,-0.6482377
-2.344055,0.8339396,0.026802255,-2.350498,0.7348496,0.0104599
1.9283271,-0.67193884,-0.05819074,1.8631901,-0.7477993,-0.0775853
1.6482209,-1.5934495,-0.45839065,1.5367646,-1.6287015,-0.5127044
-2.5168557,-1.4682164,0.1471051,-2.5822908,-1.5707403,0.1198693
3.0426075,-2.5873191,-0.9636617,2.7676576,-2.2668463,-0.9127492
-2.0822191,-3.0378838,0.26743063,-2.1045044,-3.1154638,0.1915988
-1.4047912,2.2053246,0.19731593,-1.5854356,1.8935862,0.2117992
-2.4420283,2.0921965,-0.053976066,-2.4628033,2.1075456,0.0049952
1.2759572,-2.9483879,-1.3308815,1.473069,-2.4770048,-1.1808332
-0.4658185,-2.0488825,-0.19525479,-0.4638064,-2.2266771,-0.2536693
-1.2873784,2.9560537,0.12265885,-1.4789794,2.9887386,0.1082324
-0.08056828,1.6117327,0.6620591,-0.2722637,1.70814,0.7244466
1.7635776,0.0062592532,-0.18359481,1.8909986,-0.4200965,-0.1462514
1.1815482,1.69411,-0.4624003,1.0482329,1.50624,-0.4792897
1.108906,2.642796,-0.1929153,1.0759736,2.664757,-0.1113961
-1.8595808,2.1625924,-0.07272228,-1.9393497,2.1128884,-0.0673489
-1.7603834,-2.7367432,0.2247989,-1.7137104,-2.7509261,0.2249903
-0.93318284,-2.931615,0.44629914,-1.0166984,-3.0045533,0.4036394
0.9330981,-3.0151253,-0.026258826,0.763248,-3.14706,-0.0348477
1.0487211,2.4378624,1.0565563,0.8103758,2.5529354,1.0541244
0.1259187,2.1313307,-0.06665556,-0.0290076,2.1189061,-0.1032669
2.2692726,-1.7722805,-0.07155601,2.2127121,-1.5636142,-0.0516089
-0.93424165,3.420811,0.08106577,-1.0860404,3.4031262,0.0340034
0.32974637,1.2009438,-0.3306629,-3.1942855,0.3163917,-0.2774838
13.581487,5.4864087,0.27836916,16.6978207,7.784595,0.1680103
0.50163066,1.5304705,-0.07703148,-0.1237305,1.6072553,-0.098614
-0.51348865,-0.0048461533,-0.14432937,0.6360956,0.873321,-0.3021158
-0.27018967,0.62802327,0.053351704,-0.090336,0.6900804,0.104317
0.3183561,-1.4403627,-0.02952985,0.2209061,-1.4797001,-0.05973
0.9741467,-2.3981838,-0.22483498,1.0026822,-2.4882171,-0.1782232
-1.411888,2.0853918,0.070924155,-1.5117232,1.8554933,0.0326141
1.575266,-4.2584476,0.24792485,1.6772611,-4.2941751,0.1556154
0.88174844,2.3012335,-0.2788116,0.8824122,2.3279327,-0.2560498
3.4968603,-0.67436403,-0.51361644,3.3438533,-0.5723064,-0.4509671
0.45267165,2.1614313,0.11063876,0.3431566,2.1647779,0.1036844
1.8333983,-0.956868,0.053933356,1.7015021,-0.9060853,0.0609668
-1.5176417,-2.5374768,-0.11176785,-1.5769472,-2.3674987,-0.1185528
2.4015195,-2.1016676,-0.120749295,2.1947467,-1.849654,-0.1214429
-0.7866611,1.510894,-0.8697094,-0.7341169,1.3058183,-0.8670207
1.5046945,-2.5707207,-0.0362139,1.3567819,-2.6541857,-0.1315646
1.9276793,-0.9690288,0.062491044,1.9188008,-0.8571512,0.0226425
-2.4314451,-1.367038,0.9312146,-2.3354882,-1.474376,0.8910856
0.09887389,2.052407,0.0768036,-0.2711418,1.7984327,0.0970486
-0.80365306,2.3200674,0.49206662,-0.8442037,2.2048068,0.4912235
1.2939018,-2.1357722,-0.17308234,1.3084877,-1.8310796,-0.1482016
-2.3631206,1.5137266,0.22246957,-2.3776171,1.3194564,0.1846425
3.2255654,1.104974,-0.17500567,3.0910167,1.1110228,-0.1657124
-2.1238596,-0.2422419,-0.5198241,-1.7174105,-0.2409027,-0.5476834
0.4870596,-2.3441253,0.18906501,0.4114185,-2.4477945,0.1595077
-0.3661249,-2.8246403,0.14819644,-0.4789274,-2.8500374,0.1181418
-2.0154035,1.2446609,0.094326794,-2.1246613,0.9828277,0.0913215
-2.5351453,0.13371822,0.11221087,-2.2680028,0.0512221,0.0719029
-1.9359341,-1.2710533,-0.13915281,-1.7515442,-1.5010757,-0.1465999
2.1798196,0.23412587,-0.54706687,2.0513403,0.3575072,-0.5716044
-2.0456972,2.760271,0.37826386,-2.3796061,2.5276311,0.3224868
-0.12178293,-3.0426884,0.34609014,-0.2475183,-3.1562461,0.3075623
-0.10053066,-2.669035,0.019710097,-0.0415267,-2.7601353,-0.0431961
-1.3869172,-1.1707332,0.2139164,-1.3948444,-1.3934937,0.1980235
-1.2274367,1.7333286,-0.07162177,-1.2246229,1.6714532,-0.0751563
1.2108825,2.5177286,0.23749328,0.8584584,2.4898791,0.163175
-2.9187307,-0.19307409,-0.054271933,-2.9043612,-0.4160563,-0.0455445
2.4152975,0.7475991,0.17093082,2.260436,0.8663492,0.1632137
1.431094,1.5694221,0.20226808,1.6263657,1.6092458,0.2397246
-0.91981214,-2.3172412,0.56214476,-0.9206864,-2.3064429,0.6209328
1.0602227,-0.39471468,-0.027554309,1.1223871,-0.3896921,0.0577714
0.11970533,-1.8219433,0.05016236,-1.1079015,-2.0806173,-0.0518185
-0.14730117,1.3383075,-0.36300534,0.1402337,1.0568668,-0.4512257
2.0621305,2.5468082,0.40344402,2.0453162,2.5958208,0.3877018
3.8462815,-0.52978456,1.101612,3.3683767,-0.4063183,1.108622
1.268003,-2.1538053,0.5049388,1.0676048,-2.3076982,0.5187051
1.4196303,2.1042113,-0.30517277,1.2594641,2.0789319,-0.3427922
0.80056584,-2.5954847,0.4449184,0.7243416,-2.5625919,0.3741195
1.4355953,1.6246599,-0.31280833,1.3906093,1.6698631,-0.2861324
-1.9952503,1.6138859,0.051924143,-2.0416905,1.5732466,0.0017147
-2.8793783,-1.4421817,0.36605415,-2.9263841,-1.4685152,0.3864369
-1.4557059,-2.0693705,-0.017390199,-1.4718033,-2.0820576,-0.0232552
-1.1221262,-2.2643816,-0.16627817,-1.1149538,-2.3410592,-0.1925053
-0.30204043,3.4668307,0.062377978,-0.3046823,3.3896177,0.0327829
-0.7194729,-2.765804,0.10468396,-0.801673,-2.7479696,0.0994774
2.2579312,1.4725108,-0.25162545,1.9949572,1.4633935,-0.2833464
-2.811887,1.3525804,0.22489205,-2.7329375,1.3933225,0.1567069
-2.1609461,-2.050339,-0.33044502,-2.1163458,-2.1237738,-0.3179618
1.4160343,2.1081538,0.10080163,1.1339323,2.1915095,0.0711911
0.5234106,-2.444726,0.7153727,0.3323703,-2.5789203,0.6741529
-1.5269163,-1.3212166,0.17709947,-1.5359855,-1.3857127,0.1540156
-0.5908871,-2.166585,0.219407,-0.6074974,-2.310844,0.1663931
-0.78084844,-2.7249973,-0.056082804,-0.7389544,-2.8349387,-0.0427244
-2.8594398,-1.0624592,0.30874717,-2.8345597,-1.1179164,0.2457122
2.5976415,0.9945293,0.06179676,2.3930406,0.9576512,0.0696239
1.7296909,-1.5645639,-0.06929251,1.7285818,-1.5184779,-0.0529272
0.81560206,3.2101698,-0.38444886,0.8400494,3.1492695,-0.3938095
-3.4098868,1.412787,0.31621903,-3.5856599,0.8134171,0.2151887
-0.8207206,2.0149066,0.14179723,-0.9086967,1.9606601,0.1739273
1.650072,1.1136413,0.11591649,1.751004,1.1023579,0.1364929
-1.3574952,1.5845568,-0.2962566,-1.4383789,1.4685093,-0.2022729
1.4039145,-2.552597,-0.13920678,1.3270522,-2.5590495,-0.1700784
-0.25068358,2.5975046,0.108443275,-0.421656,2.3777073,0.1082237
0.84989727,-2.2036262,-1.2828896,0.2692507,-2.6484058,-1.6139839
0.4458028,-1.3530602,0.7416193,0.2107666,-2.0013294,0.8537595
-2.8322124,0.9856595,0.11992196,-2.8022945,0.8763326,0.1327846
-1.375735,-2.8022778,-0.6798763,-1.6086459,-2.7948492,-0.6538245
-1.5189899,-1.8476399,0.2401953,-1.5363812,-2.0178111,0.2096222
0.2634924,2.7406046,0.021035884,0.1033442,2.653238,-0.0204336
-2.2338192,-2.326235,-0.32883677,-2.27256,-2.1621826,-0.2982166
-1.0306356,-2.3701746,-0.11291549,-1.0278997,-2.4915621,-0.1139548
3.4841237,1.1593633,-0.046427727,3.2807335,1.2797417,-0.0292614
-0.27627763,2.1945493,0.27827358,-0.6245851,2.1032239,0.3225823
0.10883931,-2.9814003,0.15530498,0.0536649,-3.0055253,0.1095729
2.5847688,-2.6830206,0.6641484,2.3944298,-2.3489998,0.7021327
-4.4753246,1.6440859,1.1722736,-4.7637667,1.5988105,2.0619297
3.350988,-0.5610983,-0.21816254,3.152504,-0.5658151,-0.2468942
-5.2951694,0.6043193,0.035956852,-5.2944915,0.8498965,-0.085423
-2.6399157,-0.035047185,0.3228053,-2.5887238,-0.1666805,0.3011781
-0.6103561,1.6782064,-0.8082465,-0.5686339,1.543839,-0.7784663
0.5305426,-2.8382003,-0.70649767,0.4836955,-2.5606863,-0.6904673
-3.2184498,-1.7810861,-0.567835,-3.2836758,-1.8298915,-0.6222821
1.302616,-3.474393,-0.07684342,1.3247731,-3.2604047,-0.0650368
-0.53357494,2.3060763,0.3052894,-0.6971281,2.1821117,0.2977815
-3.0952404,-0.37261087,0.10141313,-3.0409649,-0.420136,0.0693231
-0.77028424,2.115738,0.188084,-0.8946171,1.9683085,0.2007179
-1.805631,2.1145074,0.23725493,-2.1867282,1.8896775,0.2195353
3.0670257,1.2034111,-0.02873572,2.7311166,1.3375481,-0.027215
-1.4651577,-2.0928223,-0.15894158,-1.4919195,-2.0407442,-0.1281852
2.8652577,0.14219943,-0.08603088,2.6241435,0.17725,-0.1001463
-1.6250888,-2.440822,0.40571716,-1.6300802,-2.5432593,0.3614533
-1.634918,1.4911288,0.029855952,-1.7144191,1.3478287,0.0266353
-1.4135274,-3.0796812,0.163225,-1.3544688,-3.178291,0.1095578
-2.1495793,2.8911517,0.07897526,-2.3308988,2.7715507,0.0415968
-2.8847582,0.018816244,0.06955167,-3.4614117,0.1463395,0.0207862
-0.76619196,-1.6525388,0.19910784,-0.892877,-1.7757492,0.1756916
3.0094328,0.8317078,0.3121862,2.8260222,0.7675104,0.2604917
-0.81982553,2.488205,0.065000236,-0.8980161,2.5804482,0.0954444
-1.147157,2.6428535,0.054678604,-0.8781155,2.5229752,0.043197
-2.6906338,-0.62354344,-0.116749294,-2.7583911,-0.6789657,-0.0911589
-0.98264974,2.4893308,0.081333,-1.0747571,2.3860543,0.0730398
-0.9171717,-3.182338,0.07492204,-0.915099,-3.1486219,0.034798
0.12673749,3.1820645,-0.88093376,0.1819862,3.0830525,-0.7940218
-3.205735,0.5168467,0.11896144,-3.1508112,0.4650282,0.0642648
2.9471548,0.37595338,-0.15753123,2.9113506,0.5192842,-0.1548334
-2.8165607,2.081956,0.1786002,-2.8675233,2.0765709,0.0937023
-0.42642203,2.3372467,0.15978187,-0.5078599,2.1575556,0.1189644
-2.2067714,2.083953,0.44942597,-2.072798,1.9163502,0.4406905
-0.53942806,3.1350965,-0.43680015,-0.7848891,3.0675291,-0.4014537
1.4031156,2.144856,0.40607846,1.2396965,2.0998001,0.3792548
-1.381369,-2.3538647,0.026055854,-1.3335352,-2.3478788,-0.0176762
-2.9843717,-1.2582178,0.9086615,-2.9419253,-1.1775169,0.9425765
2.3547103,-1.9302644,0.24741986,2.2822435,-1.9462942,0.2432691
-2.7529929,-1.0960538,0.35112682,-2.6828442,-1.018636,0.3103633
2.686094,-0.3565316,0.1319243,2.5264724,-0.3432538,0.0970133
2.5395799,1.4366472,-0.09923477,2.3493536,1.4221795,-0.1206754
-2.5084527,1.4141042,0.24389696,-2.5436233,1.4047007,0.2735487
-1.3010916,2.1651819,0.011363834,-1.4798178,1.9561416,-0.0249233
2.0807667,1.9078146,0.23041116,2.0272514,1.8946036,0.181079
-1.2366173,2.9512665,-0.6097096,-1.2978992,2.9456191,-0.5552057
1.351892,-2.3448286,-0.5682993,1.4236434,-2.4822088,-0.5874276
-1.2344077,-1.8269874,-0.08010188,-1.1399936,-2.0265664,-0.0816319
-2.392038,0.19881289,0.22275566,-2.3916713,0.0224415,0.1875494
3.3374205,-1.8430045,0.6144869,2.995073,-1.9697013,0.5936591
3.6305838,-0.53936064,-0.13704067,3.3668021,-0.5543777,-0.1354323
2.3152652,0.29399434,0.10913857,2.1296015,0.3226223,0.0771718
1.2869925,-1.2856786,0.08061316,1.2050928,-1.3495238,0.0678932
-1.8471086,0.97664547,0.060017604,-1.9512113,0.7880685,0.0219086
2.5876744,-1.887791,-0.16084464,2.8518777,-1.4826095,-0.1382976
-2.7044785,-0.6264535,0.06789228,-3.1180329,-0.0684994,0.0943706
1.0545111,1.2873762,-0.5116535,1.1123493,1.0861166,-0.5277251
2.6775117,1.5944799,0.13732274,2.3598324,1.5027787,0.13504
2.9396381,1.2261589,-0.41805422,2.8929981,1.2010714,-0.3964869
2.6940477,3.9261174,-0.62180007,3.0407297,4.0825077,-0.5844864
-2.1367686,2.6055145,0.2532153,-2.2181543,2.6253997,0.2553613
1.7901764,-2.3433807,0.069299005,1.7206018,-2.3223587,0.0542726
-2.9061446,0.9200365,0.13048796,-2.8589151,0.7187524,0.101872
1.0375829,2.775478,-0.9063412,0.787553,2.8905881,-0.8814558
-0.25571698,1.7685909,0.30523777,0.0980174,2.2682581,0.3953504
-1.7711405,-1.552608,0.25437945,-1.671982,-1.6875123,0.2194271
-3.7919965,0.7130965,-0.26553208,-3.7905585,0.7827217,-0.3206642
-0.46130556,2.4292545,0.26659983,-0.7622684,2.1972444,0.2731754
1.8576972,2.352042,-0.5102473,1.7274409,2.2910858,-0.515842
-3.0969396,-1.0224869,0.156606,-3.0931949,-0.8096243,0.1157967
2.0149407,-2.33005,-0.36846176,2.0748039,-2.2846329,-0.4819287
1.6361132,-2.6067605,-0.27694443,1.4868961,-2.5658925,-0.2910919
2.695676,0.7918151,-0.076001614,2.5555093,0.7671303,-0.1181311
-0.53704596,-2.2606957,0.0991244,-0.4993017,-2.365382,0.1268367
2.1701224,-2.8111308,-0.044539034,2.0981379,-2.6384096,-0.0840416
3.2791982,4.0641103,-0.24412623,3.2931452,4.1729892,-0.2879742
-1.508607,2.6293433,0.15615536,-1.5748194,2.5602506,0.1318063
-1.9880866,-1.2002598,0.12918098,-2.7205072,-0.9227704,0.1532159
-0.9579837,2.7308812,0.16620636,-1.2159408,2.610862,0.121407
-2.6136353,-2.5316339,0.19258046,-2.6360556,-2.5205003,0.1258979
0.46927816,-1.871382,0.04805923,0.333334,-1.9922278,0.059992
1.1145663,-2.5988698,0.09755355,1.1359986,-2.6938659,0.0858835
-2.376172,-2.1751406,-0.4034706,-2.289245,-2.1906362,-0.4029134
0.8936912,-2.0957215,0.13520558,0.6882437,-2.1978666,0.1391614
-1.4525372,-1.9667108,-0.02996971,-1.4129396,-2.0151221,-0.0311409
-1.4820985,-1.7457676,-0.66446084,-1.5264292,-1.5715332,-0.6609521
3.6206317,-0.015302517,0.5297734,3.4218708,-0.1852292,0.5489107
-1.9533579,2.07402,0.424274,-1.9512399,2.0430723,0.4103651
-3.300349,-1.61572,0.2186425,-3.4429003,-1.6568453,0.1599688
2.46191,-0.8149944,0.00014509416,2.4558568,-0.6603113,-0.0434388
-1.0496258,3.2355764,0.60566443,-0.8946304,2.9288113,0.5910485
-2.0769951,-2.798659,0.06378921,-2.2527282,-2.6909389,0.0098572
4.5336156,2.6393228,0.9422002,4.6418566,2.6421557,1.3575517
-0.35755572,1.824274,0.103199586,-0.4990236,1.9017878,0.0747225
1.4189259,-1.1585503,-0.16604446,1.4197993,-1.1007609,-0.1872252
-2.5105443,-2.090138,0.4355078,-2.5876189,-2.0312798,0.4200018
-0.24710795,-2.842994,0.036304485,-0.3621603,-2.8541345,0.0245249
1.6437835,3.73965,-0.41426834,1.3713688,3.7614244,-0.4545019
2.333357,-0.7276324,-0.13389277,2.1859503,-0.5943545,-0.0904341
-2.659365,0.4651202,0.099045455,-2.7469502,0.4161958,0.0527529
-0.6914926,3.5534556,-0.17682484,-0.7928921,3.3277379,-0.1718577
1.0747386,3.0502026,-0.08443481,0.9030268,3.0377194,-0.0839722
0.29249215,-2.6846607,0.37514043,0.2266881,-2.6965226,0.3500903
-0.33543488,2.4428027,0.237504,-0.4873172,2.5071867,0.1837301
1.1736114,-1.1852325,0.018459428,1.2291387,-1.0975775,0.0110449
-2.5789347,0.6120954,-0.10117529,-2.6115689,0.5832033,-0.0382823
0.99756014,-2.734004,-0.7062771,1.0585093,-2.8247588,-0.7125723
2.8910506,0.2590368,0.01525017,2.7333786,0.2476075,-0.0207767
1.0312446,-1.9091318,0.17728658,1.0513486,-1.8258363,0.1711876
-2.3568885,-1.2664311,-0.03435154,-2.2787998,-1.4167749,-0.0689678
-2.3369625,1.102954,-0.15600772,-2.3573551,0.9473162,-0.1762711
-5.317662,1.0113431,1.6349598,-4.9573297,1.0065555,1.6054478
1.9491525,-1.5368615,-0.48019612,1.8131805,-1.6447687,-0.592371
-2.036272,2.0967286,0.60478723,-2.0999862,2.15334,0.5161705
1.9964306,2.0569143,-0.11422341,1.962116,1.8997291,-0.0980314
-3.0644367,-1.1716387,-0.029872958,-3.1506058,-1.0381861,-0.0061084
-0.1224747,1.978657,-0.3463446,-0.5292531,1.9645599,-0.3455881
-2.3388577,2.1019685,-0.71835214,-2.5504668,1.6484181,-0.7086828
-2.1304626,0.4620487,0.011101516,-2.1909784,0.2867717,-0.030747
-2.1872635,-2.3432999,0.14771523,-2.2964282,-2.3259085,0.1314338
-2.0873866,-1.46297,0.5624407,-2.6452584,-1.7429813,0.4765235
-2.2839272,-1.4860537,0.10553334,-2.3702929,-1.5366766,0.0711708
-0.3718378,-2.484147,0.16217771,-0.4345237,-2.6122811,0.1298143
-1.7069318,-0.52622664,0.3079825,-1.7910537,-0.5381234,0.3061309
-0.730875,-2.5664513,0.018033307,-0.7791222,-2.653304,-0.0023917
1.373086,-2.2754843,-0.05958235,1.3592152,-2.2521925,-0.0750158
0.50728136,2.1366982,-0.20251065,0.362223,2.1860647,-0.2221599
1.7628464,2.0540218,-0.03155439,1.6108274,2.1254812,-0.0346749
-2.2715516,0.10485565,0.4208532,-2.2409679,-0.1182487,0.449029
-2.2210429,0.61159635,0.17707102,-2.3678426,0.406479,0.1573144
-1.9840994,0.84018767,0.064588465,-2.0408562,0.6564481,0.0424323
0.49791563,-1.9893236,0.030663745,0.4815826,-2.0666849,0.0077124
0.2998371,-1.8533175,0.063053496,0.080713,-1.9350033,0.0458982
0.34442204,2.3575172,-0.22539802,0.2029019,2.2396857,-0.246436
-0.027216885,-2.1231992,0.017266907,-0.1150516,-2.1061767,-0.0227835
-1.2219467,2.3625562,0.12932558,-1.2566354,2.2890454,0.1041025
-1.8086764,1.8294716,0.6809146,-1.9546292,1.4590812,0.5863926
1.2357911,2.879724,-0.095524,1.1404688,2.7656025,-0.0952504
0.40946525,-3.0035691,0.59474343,0.2987113,-3.018258,0.5380022
-3.148628,0.28260577,-0.1384331,-2.9698147,0.1924993,0.1629467
-2.9861424,0.1247176,0.039766468,-2.855922,0.1724728,0.0546954
0.19708438,3.098162,0.041009404,0.1646808,2.9244677,0.0268001
-2.6638243,-0.6352542,-0.29162732,-2.6797737,-0.7283152,-0.3054618
-1.0598495,-2.7757351,-0.13215117,-1.0166174,-2.8921324,-0.1192643
-1.4112473,2.3975616,0.10211733,-1.3761415,2.3031786,0.0575281
-1.3319522,3.2058265,-0.053183086,-1.3808218,3.0393874,-0.0411353
-2.9334884,0.025632458,-0.059527367,-2.8021808,-0.046567,-0.075718
-0.96855026,2.668811,-0.26839936,-1.1271123,2.7114829,-0.2375376
1.7736311,2.0797474,0.03650918,1.6913286,2.0176749,0.0335337
2.2249265,-3.1904495,-0.65945053,2.1678565,-2.8807289,-0.5543984
-2.9282367,0.58600986,-0.460002,-2.9647126,0.6603325,-0.4184876
-2.7777417,0.36618537,-0.4349571,-2.6430761,0.2385152,-0.3168414
-0.34024727,-2.0836651,0.48982313,-0.3678548,-2.1768504,0.4825838
-1.2868544,-2.4228594,-0.2568961,-1.2450679,-2.5442004,-0.23213
2.4095812,1.3603069,0.09577132,2.2725928,1.2979925,0.087579
-2.7297904,1.0822041,-0.38958743,-2.8137678,0.9841059,-0.4049572
1.9604142,2.102063,0.16634741,1.8702102,2.1577624,0.1852195
-0.19740981,2.6590047,-0.031144507,-0.2034399,2.6209674,-0.0602636
-0.8828898,-4.169169,-0.08828646,-0.5522799,-4.3769422,-0.1454483
-0.99113894,-2.1246557,0.03898944,-0.9905951,-2.1722852,0.0210382
-0.023639593,2.3776488,0.22783609,-0.3276933,2.2506329,0.2056016
0.470841,2.8691068,0.40008852,0.3746963,2.6827635,0.4034022
-1.2731347,-1.7061287,0.10838649,-1.3926758,-1.7298761,0.069884
-1.5453614,2.1399944,-0.115177184,-1.5593604,1.9506542,-0.155075
-1.2759235,1.7812829,-0.055698723,-1.4086626,1.7318382,-0.0573447
1.0132957,2.5490851,-0.062403735,0.9189396,2.5577058,-0.0949509
-0.41303816,3.0351207,-0.11945825,-0.7780417,2.9667108,-0.1441271
-0.274552,3.088191,0.28622296,-0.0731803,2.8313633,0.2781476
2.754464,-2.1426914,-0.25881103,2.9044697,-1.887623,-0.1716666
0.8359357,-2.5443845,-0.015667666,1.2103578,-2.3122261,-0.0056046
-1.5425317,2.4064205,-0.02345329,-1.8261929,2.3237827,-0.0202223
-3.0540175,0.11592335,0.31501764,-3.05143,0.042926,0.3285494
-2.6516168,0.17684884,0.04906888,-2.6342789,0.0195938,0.0153489
-1.7386017,-0.94931096,0.14840366,-1.7978841,-1.0521166,0.1739478
-0.21970588,2.0894709,-1.1598446,-0.6773352,2.726253,-1.1615414
3.1470242,0.7478842,-0.42668578,3.060876,0.8672931,-0.398905
2.2600062,1.0577021,0.13950773,2.0573876,1.0775838,0.1104668
-2.9005697,1.0353138,0.8213986,-3.0147772,0.8390126,0.7913185
1.3795762,-2.8082838,-0.58680505,1.3810597,-2.5586695,-0.6028562
0.8183398,2.4981472,-0.1185076,0.5790186,2.3506083,-0.1218942
0.9738004,-1.7979304,-1.0261178,1.8260392,-1.1889216,-1.2780577
3.390795,-1.3041096,-0.19764024,3.3917073,-1.0411585,-0.1673979
0.80304646,-3.0722985,-0.662578,0.3692203,-2.833055,-0.6348163
2.2386956,1.8402841,-0.13183765,2.1294306,1.8339848,-0.1495574
-0.611338,2.6383266,0.2375723,-0.8502614,2.5067072,0.2229937
0.11634151,0.6226402,-0.045620758,0.6597448,0.9896408,-0.0516404
1.4773575,1.2825007,-0.011250938,1.3253254,1.3290841,-0.0379002
2.9932837,-0.41001976,0.051685467,2.9330589,-0.3341854,0.0072571
1.5466636,2.0806549,-0.07570088,1.4372782,2.1040536,-0.1196946
